ID_Card,P_Name,Surname,Nationality,Draft_year,Name_fr,Position
100000016,Terry,Stotts,"united states",2019,"Portland Trail Blazers",16
100000016,Terry,Stotts,"united states",2019,"Indiana Pacers",54
100000016,Terry,Stotts,"united states",2019,"New Orleans Pelicans",42
100000016,Terry,Stotts,"united states",2019,"Philadelphia 76ers",58
100000016,Terry,Stotts,"united states",2019,"Sacramento Kings",43
100000016,Terry,Stotts,"united states",2019,"Oklahoma City Thunder",25
100000016,Terry,Stotts,"united states",2019,"Boston Celtics",26
100000016,Terry,Stotts,"united states",2019,"Minnesota Timberwolves",17
100000016,Terry,Stotts,"united states",2019,"Los Angeles Clippers",57
100000016,Terry,Stotts,"united states",2019,"Minnesota Timberwolves",33
100000016,Terry,Stotts,"united states",2019,"Cleveland Cavaliers",5
100000016,Terry,Stotts,"united states",2019,"Atlanta Hawks",6
100000016,Terry,Stotts,"united states",2019,"Milwaukee Bucks",45
100000016,Terry,Stotts,"united states",2019,"Denver Nuggets",22
100000016,Terry,Stotts,"united states",2019,"Boston Celtics",14
100000016,Terry,Stotts,"united states",2019,"New Orleans Pelicans",60
100000016,Terry,Stotts,"united states",2019,"Los Angeles Lakers",28
100000016,Terry,Stotts,"united states",2019,"Atlanta Hawks",50
100000016,Terry,Stotts,"united states",2019,"Philadelphia 76ers",21
100000016,Terry,Stotts,"united states",2019,"Sacramento Kings",52
100000016,Terry,Stotts,"united states",2019,"Golden State Warriors",48
100000016,Terry,Stotts,"united states",2019,"Philadelphia 76ers",34
100000016,Terry,Stotts,"united states",2019,"New Orleans Pelicans",13
100000016,Terry,Stotts,"united states",2019,"Utah Jazz",38
100000016,Terry,Stotts,"united states",2019,"San Antonio Spurs",41
100000016,Terry,Stotts,"united states",2019,"Philadelphia 76ers",49
100000016,Terry,Stotts,"united states",2019,"New Orleans Pelicans",39
100000016,Terry,Stotts,"united states",2019,"Detroit Pistons",7
100000016,Terry,Stotts,"united states",2019,"Toronto Raptors",59
100000016,Terry,Stotts,"united states",2019,"Milwaukee Bucks",24
100000016,Terry,Stotts,"united states",2019,"Sacramento Kings",12
100000016,Terry,Stotts,"united states",2019,"Dallas Mavericks",18
100000016,Terry,Stotts,"united states",2019,"Toronto Raptors",29
100000016,Terry,Stotts,"united states",2019,"Portland Trail Blazers",46
100000016,Terry,Stotts,"united states",2019,"Minnesota Timberwolves",1
100000016,Terry,Stotts,"united states",2019,"Philadelphia 76ers",36
100000016,Terry,Stotts,"united states",2019,"Boston Celtics",30
100000016,Terry,Stotts,"united states",2019,"Utah Jazz",27
100000016,Terry,Stotts,"united states",2019,"Washington Wizards",9
100000016,Terry,Stotts,"united states",2019,"Orlando Magic",15
100000016,Terry,Stotts,"united states",2019,"Miami Heat",20
100000017,Dwane,Casey,"united states",2019,"Chicago Bulls",44
100000017,Dwane,Casey,"united states",2019,"Washington Wizards",37
100000017,Dwane,Casey,"united states",2019,"New York Knicks",23
100000017,Dwane,Casey,"united states",2019,"Memphis Grizzlies",40
100000017,Dwane,Casey,"united states",2019,"Golden State Warriors",2
100000017,Dwane,Casey,"united states",2019,"Oklahoma City Thunder",53
100000017,Dwane,Casey,"united states",2019,"Chicago Bulls",4
100000017,Dwane,Casey,"united states",2019,"San Antonio Spurs",11
100000017,Dwane,Casey,"united states",2019,"New York Knicks",8
100000017,Dwane,Casey,"united states",2019,"Sacramento Kings",35
100000017,Dwane,Casey,"united states",2019,"Dallas Mavericks",31
100000017,Dwane,Casey,"united states",2019,"Portland Trail Blazers",16
100000017,Dwane,Casey,"united states",2019,"Indiana Pacers",54
100000017,Dwane,Casey,"united states",2019,"New Orleans Pelicans",42
100000017,Dwane,Casey,"united states",2019,"Philadelphia 76ers",58
100000017,Dwane,Casey,"united states",2019,"Sacramento Kings",43
100000017,Dwane,Casey,"united states",2019,"Oklahoma City Thunder",25
100000017,Dwane,Casey,"united states",2019,"Boston Celtics",26
100000017,Dwane,Casey,"united states",2019,"Minnesota Timberwolves",17
100000017,Dwane,Casey,"united states",2019,"Los Angeles Clippers",57
100000017,Dwane,Casey,"united states",2019,"Minnesota Timberwolves",33
100000017,Dwane,Casey,"united states",2019,"Cleveland Cavaliers",5
100000017,Dwane,Casey,"united states",2019,"Atlanta Hawks",6
100000017,Dwane,Casey,"united states",2019,"Milwaukee Bucks",45
100000017,Dwane,Casey,"united states",2019,"Denver Nuggets",22
100000017,Dwane,Casey,"united states",2019,"Boston Celtics",14
100000017,Dwane,Casey,"united states",2019,"New Orleans Pelicans",60
100000017,Dwane,Casey,"united states",2019,"Los Angeles Lakers",28
100000017,Dwane,Casey,"united states",2019,"Atlanta Hawks",50
100000017,Dwane,Casey,"united states",2019,"Philadelphia 76ers",21
100000017,Dwane,Casey,"united states",2019,"Sacramento Kings",52
100000017,Dwane,Casey,"united states",2019,"Golden State Warriors",48
100000017,Dwane,Casey,"united states",2019,"Philadelphia 76ers",34
100000017,Dwane,Casey,"united states",2019,"New Orleans Pelicans",13
100000017,Dwane,Casey,"united states",2019,"Utah Jazz",38
100000017,Dwane,Casey,"united states",2019,"San Antonio Spurs",41
100000017,Dwane,Casey,"united states",2019,"Philadelphia 76ers",49
100000017,Dwane,Casey,"united states",2019,"New Orleans Pelicans",39
100000017,Dwane,Casey,"united states",2019,"Detroit Pistons",7
100000017,Dwane,Casey,"united states",2019,"Toronto Raptors",59
100000017,Dwane,Casey,"united states",2019,"Milwaukee Bucks",24
100000017,Dwane,Casey,"united states",2019,"Sacramento Kings",12
100000017,Dwane,Casey,"united states",2019,"Dallas Mavericks",18
100000017,Dwane,Casey,"united states",2019,"Toronto Raptors",29
100000017,Dwane,Casey,"united states",2019,"Portland Trail Blazers",46
100000017,Dwane,Casey,"united states",2019,"Minnesota Timberwolves",1
100000017,Dwane,Casey,"united states",2019,"Philadelphia 76ers",36
100000017,Dwane,Casey,"united states",2019,"Boston Celtics",30
100000017,Dwane,Casey,"united states",2019,"Utah Jazz",27
100000017,Dwane,Casey,"united states",2019,"Washington Wizards",9
100000017,Dwane,Casey,"united states",2019,"Orlando Magic",15
100000017,Dwane,Casey,"united states",2019,"Miami Heat",20
100000018,Lawrence,Frank,"united states",2019,"Chicago Bulls",44
100000018,Lawrence,Frank,"united states",2019,"Washington Wizards",37
100000018,Lawrence,Frank,"united states",2019,"New York Knicks",23
100000018,Lawrence,Frank,"united states",2019,"Memphis Grizzlies",40
100000018,Lawrence,Frank,"united states",2019,"Golden State Warriors",2
100000018,Lawrence,Frank,"united states",2019,"Oklahoma City Thunder",53
100000018,Lawrence,Frank,"united states",2019,"Chicago Bulls",4
100000018,Lawrence,Frank,"united states",2019,"San Antonio Spurs",11
100000018,Lawrence,Frank,"united states",2019,"New York Knicks",8
100000018,Lawrence,Frank,"united states",2019,"Sacramento Kings",35
100000018,Lawrence,Frank,"united states",2019,"Dallas Mavericks",31
100000018,Lawrence,Frank,"united states",2019,"Portland Trail Blazers",16
100000018,Lawrence,Frank,"united states",2019,"Indiana Pacers",54
100000018,Lawrence,Frank,"united states",2019,"New Orleans Pelicans",42
100000018,Lawrence,Frank,"united states",2019,"Philadelphia 76ers",58
100000018,Lawrence,Frank,"united states",2019,"Sacramento Kings",43
100000018,Lawrence,Frank,"united states",2019,"Oklahoma City Thunder",25
100000018,Lawrence,Frank,"united states",2019,"Boston Celtics",26
100000018,Lawrence,Frank,"united states",2019,"Minnesota Timberwolves",17
100000018,Lawrence,Frank,"united states",2019,"Los Angeles Clippers",57
100000018,Lawrence,Frank,"united states",2019,"Minnesota Timberwolves",33
100000018,Lawrence,Frank,"united states",2019,"Cleveland Cavaliers",5
100000018,Lawrence,Frank,"united states",2019,"Atlanta Hawks",6
100000018,Lawrence,Frank,"united states",2019,"Milwaukee Bucks",45
100000018,Lawrence,Frank,"united states",2019,"Denver Nuggets",22
100000018,Lawrence,Frank,"united states",2019,"Boston Celtics",14
100000018,Lawrence,Frank,"united states",2019,"New Orleans Pelicans",60
100000018,Lawrence,Frank,"united states",2019,"Los Angeles Lakers",28
100000018,Lawrence,Frank,"united states",2019,"Atlanta Hawks",50
100000018,Lawrence,Frank,"united states",2019,"Philadelphia 76ers",21
100000018,Lawrence,Frank,"united states",2019,"Sacramento Kings",52
100000018,Lawrence,Frank,"united states",2019,"Golden State Warriors",48
100000018,Lawrence,Frank,"united states",2019,"Philadelphia 76ers",34
100000018,Lawrence,Frank,"united states",2019,"New Orleans Pelicans",13
100000018,Lawrence,Frank,"united states",2019,"Utah Jazz",38
100000018,Lawrence,Frank,"united states",2019,"San Antonio Spurs",41
100000018,Lawrence,Frank,"united states",2019,"Philadelphia 76ers",49
100000018,Lawrence,Frank,"united states",2019,"New Orleans Pelicans",39
100000018,Lawrence,Frank,"united states",2019,"Detroit Pistons",7
100000018,Lawrence,Frank,"united states",2019,"Toronto Raptors",59
100000018,Lawrence,Frank,"united states",2019,"Milwaukee Bucks",24
100000018,Lawrence,Frank,"united states",2019,"Sacramento Kings",12
100000018,Lawrence,Frank,"united states",2019,"Dallas Mavericks",18
100000018,Lawrence,Frank,"united states",2019,"Toronto Raptors",29
100000018,Lawrence,Frank,"united states",2019,"Portland Trail Blazers",46
100000018,Lawrence,Frank,"united states",2019,"Minnesota Timberwolves",1
100000018,Lawrence,Frank,"united states",2019,"Philadelphia 76ers",36
100000018,Lawrence,Frank,"united states",2019,"Boston Celtics",30
100000018,Lawrence,Frank,"united states",2019,"Utah Jazz",27
100000018,Lawrence,Frank,"united states",2019,"Washington Wizards",9
100000018,Lawrence,Frank,"united states",2019,"Orlando Magic",15
100000018,Lawrence,Frank,"united states",2019,"Miami Heat",20
100000019,Byron,Scott,"united states",2019,"Chicago Bulls",44
100000019,Byron,Scott,"united states",2019,"Washington Wizards",37
100000019,Byron,Scott,"united states",2019,"New York Knicks",23
100000019,Byron,Scott,"united states",2019,"Memphis Grizzlies",40
100000019,Byron,Scott,"united states",2019,"Golden State Warriors",2
100000019,Byron,Scott,"united states",2019,"Oklahoma City Thunder",53
100000019,Byron,Scott,"united states",2019,"Chicago Bulls",4
100000019,Byron,Scott,"united states",2019,"San Antonio Spurs",11
100000019,Byron,Scott,"united states",2019,"New York Knicks",8
100000019,Byron,Scott,"united states",2019,"Sacramento Kings",35
100000019,Byron,Scott,"united states",2019,"Dallas Mavericks",31
100000019,Byron,Scott,"united states",2019,"Portland Trail Blazers",16
